time,Open,High,Low,Close,tick_volume,spread,real_volume
2025-06-25 20:10:00,3334.535,3334.745,3331.379,3332.395,505,160,0
2025-06-25 20:15:00,3332.39,3333.351,3332.19,3332.886,400,160,0
2025-06-25 20:20:00,3332.835,3333.381,3332.187,3332.518,438,160,0
2025-06-25 20:25:00,3332.518,3333.134,3332.216,3332.88,253,160,0
2025-06-25 20:30:00,3332.824,3333.313,3332.552,3332.854,260,160,0
2025-06-25 20:35:00,3332.853,3333.13,3332.647,3333.011,237,160,0
2025-06-25 20:40:00,3332.951,3333.708,3332.67,3333.613,205,160,0
2025-06-25 20:45:00,3333.62,3333.638,3332.123,3332.302,265,160,0
2025-06-25 20:50:00,3332.33,3332.912,3332.099,3332.591,249,160,0
2025-06-25 20:55:00,3332.519,3332.959,3332.066,3332.385,202,160,0
2025-06-25 22:00:00,3335.125,3335.589,3334.075,3334.408,435,160,0
2025-06-25 22:05:00,3334.346,3334.568,3332.972,3334.369,410,160,0
2025-06-25 22:10:00,3334.332,3334.791,3333.314,3333.447,350,160,0
2025-06-25 22:15:00,3333.524,3333.64,3331.427,3332.598,452,160,0
2025-06-25 22:20:00,3332.544,3332.937,3331.473,3331.706,265,160,0
2025-06-25 22:25:00,3331.733,3332.726,3331.264,3332.292,317,160,0
2025-06-25 22:30:00,3332.286,3333.378,3331.854,3333.097,271,160,0
2025-06-25 22:35:00,3333.032,3333.713,3332.215,3333.316,357,160,0
2025-06-25 22:40:00,3333.304,3334.854,3333.036,3334.17,393,160,0
2025-06-25 22:45:00,3334.194,3334.426,3332.52,3333.213,490,160,0
2025-06-25 22:50:00,3333.211,3334.316,3332.939,3334.091,285,160,0
2025-06-25 22:55:00,3334.102,3334.11,3333.056,3333.211,256,160,0
2025-06-25 23:00:00,3333.253,3335.275,3332.814,3334.636,606,160,0
2025-06-25 23:05:00,3334.671,3336.474,3333.304,3336.348,657,160,0
2025-06-25 23:10:00,3336.339,3337.34,3336.315,3337.049,483,160,0
2025-06-25 23:15:00,3337.043,3337.488,3336.39,3337.178,450,160,0
2025-06-25 23:20:00,3337.177,3337.409,3336.502,3336.986,274,160,0
2025-06-25 23:25:00,3336.906,3337.269,3336.642,3336.937,269,160,0
2025-06-25 23:30:00,3336.961,3338.021,3336.577,3337.191,335,160,0
2025-06-25 23:35:00,3337.163,3338.147,3336.822,3336.822,474,160,0
2025-06-25 23:40:00,3336.896,3338.086,3336.815,3337.832,311,160,0
2025-06-25 23:45:00,3337.808,3338.23,3337.358,3337.73,379,160,0
2025-06-25 23:50:00,3337.764,3339.841,3337.49,3339.21,472,160,0
2025-06-25 23:55:00,3339.212,3340.158,3338.927,3339.028,383,160,0
2025-06-26 00:00:00,3338.987,3339.381,3332.688,3335.183,1201,160,0
2025-06-26 00:05:00,3335.125,3335.935,3333.425,3334.798,821,160,0
2025-06-26 00:10:00,3334.833,3335.814,3334.676,3335.603,539,160,0
2025-06-26 00:15:00,3335.605,3335.871,3334.911,3335.632,447,160,0
2025-06-26 00:20:00,3335.625,3336.618,3334.817,3335.334,596,160,0
2025-06-26 00:25:00,3335.344,3335.672,3333.203,3333.563,634,160,0
2025-06-26 00:30:00,3333.523,3335.304,3332.162,3332.65,594,160,0
2025-06-26 00:35:00,3332.606,3335.078,3332.197,3334.759,555,160,0
2025-06-26 00:40:00,3334.76,3335.47,3334.342,3334.704,403,160,0
2025-06-26 00:45:00,3334.762,3335.737,3333.103,3333.5,464,160,0
2025-06-26 00:50:00,3333.506,3334.076,3332.103,3332.73,646,160,0
2025-06-26 00:55:00,3332.694,3334.548,3332.59,3334.028,487,160,0
2025-06-26 01:00:00,3334.065,3335.308,3331.703,3334.334,1114,160,0
2025-06-26 01:05:00,3334.347,3336.757,3334.347,3336.102,1045,160,0
2025-06-26 01:10:00,3336.104,3336.775,3331.312,3333.138,1124,160,0
2025-06-26 01:15:00,3333.073,3335.062,3332.791,3333.941,882,160,0
2025-06-26 01:20:00,3334.003,3334.357,3331.608,3331.717,758,160,0
2025-06-26 01:25:00,3331.739,3331.993,3330.055,3331.452,837,160,0
2025-06-26 01:30:00,3331.419,3332.477,3330.786,3331.006,737,160,0
2025-06-26 01:35:00,3331.001,3331.917,3330.815,3331.623,605,160,0
2025-06-26 01:40:00,3331.734,3332.859,3331.336,3331.532,568,160,0
2025-06-26 01:45:00,3331.486,3333.52,3330.099,3332.486,609,160,0
2025-06-26 01:50:00,3332.491,3333.802,3330.977,3331.316,617,160,0
2025-06-26 01:55:00,3331.32,3331.32,3329.181,3330.222,699,160,0
2025-06-26 02:00:00,3330.183,3331.561,3329.209,3330.975,720,160,0
2025-06-26 02:05:00,3331.046,3332.471,3330.893,3331.271,420,160,0
2025-06-26 02:10:00,3331.295,3332.323,3331.058,3331.872,426,160,0
2025-06-26 02:15:00,3331.949,3333.713,3331.555,3333.538,457,160,0
2025-06-26 02:20:00,3333.54,3334.686,3332.52,3334.164,565,160,0
2025-06-26 02:25:00,3334.19,3336.572,3334.19,3335.63,574,160,0
2025-06-26 02:30:00,3335.648,3337.603,3335.214,3337.15,657,160,0
2025-06-26 02:35:00,3337.156,3338.908,3337.156,3338.256,613,160,0
2025-06-26 02:40:00,3338.306,3340.173,3338.221,3339.918,647,160,0
2025-06-26 02:45:00,3339.899,3340.596,3338.645,3340.172,593,160,0
2025-06-26 02:50:00,3340.159,3341.82,3339.023,3340.991,785,160,0
2025-06-26 02:55:00,3340.915,3340.986,3338.7,3339.471,565,160,0
2025-06-26 03:00:00,3339.481,3339.816,3338.012,3339.465,530,160,0
2025-06-26 03:05:00,3339.399,3342.583,3339.18,3342.216,880,160,0
2025-06-26 03:10:00,3342.252,3343.223,3341.021,3341.376,634,160,0
2025-06-26 03:15:00,3341.413,3341.583,3340.472,3341.152,494,160,0
2025-06-26 03:20:00,3341.121,3341.238,3340.157,3340.594,452,160,0
2025-06-26 03:25:00,3340.594,3340.594,3338.756,3338.916,389,160,0
2025-06-26 03:30:00,3338.956,3339.614,3337.62,3337.952,539,160,0
2025-06-26 03:35:00,3337.936,3338.053,3336.954,3337.352,446,160,0
2025-06-26 03:40:00,3337.399,3338.47,3337.396,3338.218,361,160,0
2025-06-26 03:45:00,3338.172,3338.458,3336.423,3338.458,407,160,0
2025-06-26 03:50:00,3338.474,3338.913,3338.106,3338.495,375,160,0
2025-06-26 03:55:00,3338.462,3338.821,3337.598,3337.991,487,160,0
2025-06-26 04:00:00,3338.026,3338.155,3337.266,3337.411,416,160,0
2025-06-26 04:05:00,3337.376,3338.067,3336.822,3337.578,306,160,0
2025-06-26 04:10:00,3337.562,3337.562,3335.648,3336.33,429,160,0
2025-06-26 04:15:00,3336.272,3337.703,3335.972,3336.998,431,160,0
2025-06-26 04:20:00,3336.921,3337.229,3336.016,3336.155,353,160,0
2025-06-26 04:25:00,3336.194,3336.277,3335.56,3335.789,355,160,0
2025-06-26 04:30:00,3335.765,3336.031,3334.184,3334.658,404,160,0
2025-06-26 04:35:00,3334.639,3335.21,3334.2,3335.056,435,160,0
2025-06-26 04:40:00,3335.012,3335.46,3334.227,3335.084,390,160,0
2025-06-26 04:45:00,3335.126,3335.552,3334.207,3335.221,346,160,0
2025-06-26 04:50:00,3335.233,3335.531,3334.546,3335.531,297,160,0
2025-06-26 04:55:00,3335.472,3335.717,3333.335,3333.983,516,160,0
2025-06-26 05:00:00,3333.965,3334.43,3333.236,3334.143,412,160,0
2025-06-26 05:05:00,3334.106,3334.411,3333.114,3333.522,372,160,0
2025-06-26 05:10:00,3333.486,3334.836,3333.232,3334.006,350,160,0
2025-06-26 05:15:00,3333.999,3334.693,3333.404,3334.305,335,160,0
2025-06-26 05:20:00,3334.382,3335.683,3333.913,3335.367,462,160,0
2025-06-26 05:25:00,3335.479,3335.799,3333.889,3334.205,409,160,0
2025-06-26 05:30:00,3334.217,3337.246,3332.364,3336.801,944,160,0
2025-06-26 05:35:00,3336.772,3338.25,3336.688,3337.287,668,160,0
2025-06-26 05:40:00,3337.247,3337.267,3334.947,3335.523,535,160,0
2025-06-26 05:45:00,3335.597,3336.387,3335.025,3335.922,466,160,0
2025-06-26 05:50:00,3335.99,3336.903,3335.385,3335.949,565,160,0
2025-06-26 05:55:00,3335.917,3336.155,3333.281,3334.218,774,160,0
2025-06-26 06:00:00,3334.155,3335.503,3333.246,3333.326,664,160,0
2025-06-26 06:05:00,3333.34,3333.656,3331.403,3331.53,849,160,0
2025-06-26 06:10:00,3331.645,3333.195,3330.967,3332.719,739,160,0
2025-06-26 06:15:00,3332.698,3334.088,3331.446,3333.865,660,160,0
2025-06-26 06:20:00,3333.823,3335.857,3333.127,3335.843,685,160,0
2025-06-26 06:25:00,3335.846,3337.2,3335.728,3337.023,628,160,0
2025-06-26 06:30:00,3336.914,3338.04,3334.27,3334.899,723,160,0
2025-06-26 06:35:00,3334.769,3337.384,3332.54,3335.707,941,160,0
2025-06-26 06:40:00,3335.802,3337.379,3335.375,3337.122,519,160,0
2025-06-26 06:45:00,3337.087,3338.457,3336.826,3337.462,685,160,0
2025-06-26 06:50:00,3337.442,3339.412,3336.884,3339.248,676,160,0
2025-06-26 06:55:00,3339.214,3340.367,3338.926,3339.784,722,160,0
2025-06-26 07:00:00,3339.755,3342.027,3339.662,3341.207,587,160,0
2025-06-26 07:05:00,3341.182,3343.377,3341.182,3342.475,667,160,0
2025-06-26 07:10:00,3342.447,3343.943,3341.122,3343.201,781,160,0
2025-06-26 07:15:00,3343.202,3344.933,3343.123,3344.134,656,160,0
2025-06-26 07:20:00,3344.141,3345.425,3343.762,3345.35,806,160,0
2025-06-26 07:25:00,3345.374,3345.971,3344.082,3345.459,570,160,0
2025-06-26 07:30:00,3345.509,3346.3,3345.095,3345.687,567,160,0
2025-06-26 07:35:00,3345.655,3346.976,3345.465,3345.465,555,160,0
2025-06-26 07:40:00,3345.577,3346.428,3344.928,3346.157,538,160,0
2025-06-26 07:45:00,3346.16,3347.239,3345.398,3345.936,572,160,0
2025-06-26 07:50:00,3345.891,3347.11,3345.403,3345.747,592,160,0
2025-06-26 07:55:00,3345.829,3346.337,3344.975,3346.051,562,160,0
2025-06-26 08:00:00,3346.066,3347.339,3345.546,3345.803,701,160,0
2025-06-26 08:05:00,3345.782,3347.017,3344.486,3345.72,647,160,0
2025-06-26 08:10:00,3345.733,3347.056,3344.448,3347.056,611,160,0
2025-06-26 08:15:00,3346.939,3347.468,3345.434,3346.342,680,160,0
2025-06-26 08:20:00,3346.354,3346.648,3345.409,3346.464,525,160,0
2025-06-26 08:25:00,3346.459,3346.535,3345.301,3345.558,513,160,0
2025-06-26 08:30:00,3345.504,3346.043,3345.029,3345.731,462,160,0
2025-06-26 08:35:00,3345.763,3347.372,3345.382,3346.869,552,160,0
2025-06-26 08:40:00,3346.871,3347.47,3345.895,3346.827,670,160,0
2025-06-26 08:45:00,3346.902,3348.783,3346.532,3347.853,678,160,0
2025-06-26 08:50:00,3347.882,3348.214,3346.413,3347.569,915,160,0
2025-06-26 08:55:00,3347.615,3350.37,3347.54,3348.256,1181,160,0
2025-06-26 09:00:00,3348.217,3348.792,3343.925,3345.044,1103,160,0
2025-06-26 09:05:00,3345.023,3345.098,3343.359,3344.269,871,160,0
2025-06-26 09:10:00,3344.306,3344.31,3340.509,3341.017,1060,160,0
2025-06-26 09:15:00,3341.061,3342.185,3340.191,3340.199,1005,160,0
2025-06-26 09:20:00,3340.167,3340.905,3339.24,3339.463,684,160,0
2025-06-26 09:25:00,3339.505,3340.751,3339.164,3340.522,744,160,0
2025-06-26 09:30:00,3340.585,3341.328,3338.68,3339.306,857,160,0
2025-06-26 09:35:00,3339.34,3341.901,3339.215,3341.615,562,160,0
2025-06-26 09:40:00,3341.64,3341.966,3340.665,3340.665,444,160,0
2025-06-26 09:45:00,3340.687,3340.928,3339.102,3340.613,640,160,0
2025-06-26 09:50:00,3340.641,3341.487,3340.192,3340.832,476,160,0
2025-06-26 09:55:00,3340.934,3341.393,3339.312,3340.533,575,160,0
2025-06-26 10:00:00,3340.535,3342.134,3339.628,3339.668,569,160,0
2025-06-26 10:05:00,3339.665,3340.498,3338.644,3339.317,526,160,0
2025-06-26 10:10:00,3339.296,3340.516,3338.292,3339.535,557,160,0
2025-06-26 10:15:00,3339.534,3340.035,3338.557,3339.141,485,160,0
2025-06-26 10:20:00,3339.106,3339.461,3337.838,3338.953,524,160,0
2025-06-26 10:25:00,3338.985,3340.67,3338.489,3340.478,421,160,0
2025-06-26 10:30:00,3340.472,3341.118,3340.247,3340.584,369,160,0
2025-06-26 10:35:00,3340.581,3341.029,3338.472,3340.001,507,160,0
2025-06-26 10:40:00,3340.05,3340.469,3338.917,3339.267,362,160,0
2025-06-26 10:45:00,3339.371,3341.001,3339.371,3340.212,387,160,0
2025-06-26 10:50:00,3340.176,3341.899,3340.113,3341.63,352,160,0
2025-06-26 10:55:00,3341.71,3343.469,3340.813,3343.253,523,160,0
2025-06-26 11:00:00,3343.258,3344.121,3342.05,3342.215,600,160,0
2025-06-26 11:05:00,3342.213,3342.394,3341.608,3341.859,346,160,0
2025-06-26 11:10:00,3341.854,3342.148,3341.143,3341.566,396,160,0
2025-06-26 11:15:00,3341.526,3342.154,3340.344,3340.78,496,160,0
2025-06-26 11:20:00,3340.782,3341.467,3339.769,3340.794,586,160,0
2025-06-26 11:25:00,3340.773,3340.916,3339.062,3339.21,550,160,0
2025-06-26 11:30:00,3339.243,3339.913,3336.383,3336.694,589,160,0
2025-06-26 11:35:00,3336.682,3336.777,3334.441,3335.621,962,160,0
2025-06-26 11:40:00,3335.654,3335.654,3332.672,3333.795,960,160,0
2025-06-26 11:45:00,3333.823,3334.458,3331.863,3334.286,798,160,0
2025-06-26 11:50:00,3334.323,3335.928,3332.501,3333.196,864,160,0
2025-06-26 11:55:00,3333.226,3333.896,3331.469,3332.921,774,160,0
2025-06-26 12:00:00,3332.937,3335.64,3332.126,3335.3,1272,160,0
2025-06-26 12:05:00,3335.293,3335.747,3334.089,3335.449,608,160,0
2025-06-26 12:10:00,3335.521,3337.075,3334.884,3334.918,556,160,0
2025-06-26 12:15:00,3335.032,3335.567,3334.292,3335.015,514,160,0
2025-06-26 12:20:00,3335.009,3338.562,3335.009,3336.743,741,160,0
2025-06-26 12:25:00,3336.808,3344.056,3336.808,3342.818,1173,160,0
2025-06-26 12:30:00,3342.718,3343.388,3333.621,3334.046,1597,160,0
2025-06-26 12:35:00,3334.021,3336.098,3330.818,3333.677,2250,160,0
2025-06-26 12:40:00,3333.716,3335.321,3330.417,3334.304,1476,160,0
2025-06-26 12:45:00,3334.259,3335.455,3328.641,3331.41,1791,160,0
2025-06-26 12:50:00,3331.463,3331.772,3326.054,3326.874,1774,160,0
2025-06-26 12:55:00,3326.812,3327.318,3321.59,3322.06,1860,160,0
2025-06-26 13:00:00,3322.116,3324.864,3318.306,3322.617,3468,160,0
2025-06-26 13:05:00,3322.573,3324.703,3317.705,3318.112,1973,160,0
2025-06-26 13:10:00,3318.069,3320.464,3316.186,3319.575,1820,160,0
2025-06-26 13:15:00,3319.604,3325.158,3318.255,3325.158,1832,160,0
2025-06-26 13:20:00,3325.229,3325.505,3322.369,3323.711,1457,160,0
2025-06-26 13:25:00,3323.736,3324.439,3318.807,3319.474,1568,160,0
2025-06-26 13:30:00,3319.498,3321.565,3312.813,3313.784,2834,160,0
2025-06-26 13:35:00,3313.808,3315.449,3309.947,3311.295,3601,160,0
2025-06-26 13:40:00,3311.267,3321.55,3310.522,3321.55,2950,160,0
2025-06-26 13:45:00,3321.51,3326.673,3319.732,3325.942,2610,160,0
2025-06-26 13:50:00,3325.894,3328.7,3324.726,3328.093,2344,160,0
2025-06-26 13:55:00,3328.055,3328.599,3319.823,3319.925,1862,160,0
2025-06-26 14:00:00,3319.891,3321.741,3317.081,3318.718,1413,160,0
2025-06-26 14:05:00,3318.685,3322.975,3317.874,3321.986,1507,160,0
2025-06-26 14:10:00,3322.014,3322.79,3320.665,3322.311,1362,160,0
2025-06-26 14:15:00,3322.362,3323.898,3319.462,3321.416,1594,160,0
2025-06-26 14:20:00,3321.45,3321.45,3316.069,3316.317,1323,160,0
2025-06-26 14:25:00,3316.32,3318.589,3313.203,3313.914,1360,160,0
2025-06-26 14:30:00,3313.871,3315.588,3312.3,3313.977,1833,160,0
2025-06-26 14:35:00,3313.967,3316.714,3311.896,3312.97,1560,160,0
2025-06-26 14:40:00,3312.855,3320.28,3312.721,3319.163,1426,160,0
2025-06-26 14:45:00,3319.211,3320.753,3317.125,3319.286,1120,160,0
2025-06-26 14:50:00,3319.248,3320.403,3318.174,3318.497,977,160,0
2025-06-26 14:55:00,3318.539,3318.539,3316.77,3318.411,1080,160,0
2025-06-26 15:00:00,3318.436,3322.014,3318.436,3321.066,1133,160,0
2025-06-26 15:05:00,3321.031,3323.25,3320.513,3322.587,999,160,0
2025-06-26 15:10:00,3322.547,3323.59,3321.12,3323.179,846,160,0
2025-06-26 15:15:00,3323.15,3323.786,3322.077,3322.731,632,160,0
2025-06-26 15:20:00,3322.794,3323.347,3320.979,3322.237,771,160,0
2025-06-26 15:25:00,3322.338,3323.351,3321.176,3322.362,684,160,0
2025-06-26 15:30:00,3322.387,3323.535,3321.372,3322.472,867,160,0
2025-06-26 15:35:00,3322.433,3323.575,3320.841,3322.98,878,160,0
2025-06-26 15:40:00,3322.925,3323.244,3321.08,3322.98,756,160,0
2025-06-26 15:45:00,3322.963,3323.179,3321.265,3322.673,630,160,0
2025-06-26 15:50:00,3322.708,3324.882,3322.708,3324.16,614,160,0
2025-06-26 15:55:00,3324.206,3324.928,3324.022,3324.808,498,160,0
2025-06-26 16:00:00,3324.881,3325.082,3324.033,3324.918,598,160,0
2025-06-26 16:05:00,3324.95,3325.069,3323.729,3324.947,510,160,0
2025-06-26 16:10:00,3324.883,3326.605,3324.858,3325.72,625,160,0
2025-06-26 16:15:00,3325.668,3327.246,3325.544,3327.187,647,160,0
2025-06-26 16:20:00,3327.187,3329.865,3327.187,3329.793,707,160,0
2025-06-26 16:25:00,3329.894,3330.983,3329.223,3329.713,976,160,0
2025-06-26 16:30:00,3329.725,3331.773,3329.527,3331.018,749,160,0
2025-06-26 16:35:00,3331.024,3332.468,3331.015,3332.295,657,160,0
2025-06-26 16:40:00,3332.335,3332.663,3331.568,3331.922,588,160,0
2025-06-26 16:45:00,3331.828,3332.94,3330.474,3332.855,814,160,0
2025-06-26 16:50:00,3332.852,3333.277,3331.984,3332.44,585,160,0
2025-06-26 16:55:00,3332.491,3333.268,3331.157,3331.322,664,160,0
2025-06-26 17:00:00,3331.329,3333.332,3331.145,3333.023,656,160,0
2025-06-26 17:05:00,3333.013,3333.57,3331.624,3332.398,700,160,0
2025-06-26 17:10:00,3332.381,3333.075,3331.299,3332.565,584,160,0
2025-06-26 17:15:00,3332.515,3333.649,3332.351,3333.069,602,160,0
2025-06-26 17:20:00,3333.05,3335.679,3332.619,3334.616,623,160,0
2025-06-26 17:25:00,3334.688,3334.949,3332.958,3334.59,780,160,0
2025-06-26 17:30:00,3334.517,3334.783,3333.295,3333.699,637,160,0
2025-06-26 17:35:00,3333.675,3334.606,3332.98,3334.338,553,160,0
2025-06-26 17:40:00,3334.336,3335.417,3334.042,3334.911,453,160,0
2025-06-26 17:45:00,3334.895,3335.941,3334.481,3335.785,504,160,0
2025-06-26 17:50:00,3335.775,3336.501,3333.976,3334.088,556,160,0
2025-06-26 17:55:00,3334.052,3334.55,3332.207,3332.718,712,160,0
2025-06-26 18:00:00,3332.69,3333.533,3331.275,3333.469,649,160,0
2025-06-26 18:05:00,3333.431,3334.459,3332.884,3333.314,589,160,0
2025-06-26 18:10:00,3333.418,3334.914,3333.212,3334.013,495,160,0
2025-06-26 18:15:00,3333.992,3334.055,3332.391,3332.813,534,160,0
2025-06-26 18:20:00,3332.821,3333.753,3332.713,3333.412,399,160,0
2025-06-26 18:25:00,3333.399,3334.008,3332.437,3332.457,483,160,0
2025-06-26 18:30:00,3332.517,3333.26,3332.267,3333.26,407,160,0
2025-06-26 18:35:00,3333.278,3333.821,3332.405,3333.679,424,160,0
2025-06-26 18:40:00,3333.676,3333.885,3332.835,3333.232,375,160,0
2025-06-26 18:45:00,3333.24,3334.856,3332.963,3334.623,430,160,0
2025-06-26 18:50:00,3334.615,3334.615,3333.887,3334.09,430,160,0
2025-06-26 18:55:00,3334.094,3334.51,3333.82,3334.119,428,160,0
2025-06-26 19:00:00,3334.155,3334.329,3333.508,3333.548,333,160,0
2025-06-26 19:05:00,3333.497,3333.685,3330.983,3331.264,559,160,0
2025-06-26 19:10:00,3331.202,3331.415,3329.979,3329.979,490,160,0
2025-06-26 19:15:00,3330.041,3330.325,3328.265,3328.542,565,160,0
2025-06-26 19:20:00,3328.547,3330.387,3328.431,3329.591,539,160,0
2025-06-26 19:25:00,3329.594,3331.094,3329.048,3330.938,483,160,0
2025-06-26 19:30:00,3331.044,3331.604,3330.284,3330.768,448,160,0
2025-06-26 19:35:00,3330.674,3331.41,3330.471,3331.111,429,160,0
2025-06-26 19:40:00,3331.127,3331.472,3330.432,3330.486,386,160,0
2025-06-26 19:45:00,3330.468,3330.759,3329.179,3329.672,417,160,0
2025-06-26 19:50:00,3329.735,3330.459,3329.153,3330.111,441,160,0
2025-06-26 19:55:00,3330.179,3331.549,3329.725,3331.301,524,160,0
2025-06-26 20:00:00,3331.407,3332.327,3331.281,3332.024,398,160,0
2025-06-26 20:05:00,3332.029,3332.093,3330.431,3330.619,382,160,0
2025-06-26 20:10:00,3330.62,3331.725,3330.496,3331.725,272,160,0
2025-06-26 20:15:00,3331.827,3331.936,3330.632,3330.697,258,160,0
2025-06-26 20:20:00,3330.699,3330.864,3329.069,3329.464,266,160,0
2025-06-26 20:25:00,3329.489,3330.742,3329.41,3330.688,209,160,0
2025-06-26 20:30:00,3330.689,3331.014,3329.461,3330.352,262,160,0
2025-06-26 20:35:00,3330.294,3330.588,3330.043,3330.36,185,160,0
2025-06-26 20:40:00,3330.362,3330.404,3329.314,3329.546,236,160,0
2025-06-26 20:45:00,3329.535,3330.192,3329.039,3330.168,291,160,0
2025-06-26 20:50:00,3330.165,3330.165,3328.28,3328.637,332,160,0
2025-06-26 20:55:00,3328.667,3328.963,3327.804,3328.248,249,160,0
2025-06-26 22:00:00,3325.601,3325.842,3323.781,3325.252,464,160,0
2025-06-26 22:05:00,3325.239,3325.282,3322.572,3323.915,574,160,0
2025-06-26 22:10:00,3323.947,3325.009,3323.261,3324.37,368,160,0
2025-06-26 22:15:00,3324.394,3324.418,3321.208,3322.657,464,160,0
2025-06-26 22:20:00,3322.661,3322.709,3321.264,3321.926,282,160,0
2025-06-26 22:25:00,3321.874,3323.496,3321.174,3322.711,368,160,0
2025-06-26 22:30:00,3322.708,3323.955,3322.401,3322.695,440,160,0
2025-06-26 22:35:00,3322.718,3323.145,3322.008,3322.038,312,160,0
2025-06-26 22:40:00,3322.04,3322.043,3319.658,3320.001,417,160,0
2025-06-26 22:45:00,3319.979,3320.81,3318.774,3320.684,578,160,0
2025-06-26 22:50:00,3320.705,3322.366,3320.701,3322.268,429,160,0
2025-06-26 22:55:00,3322.227,3322.548,3320.792,3321.513,363,160,0
2025-06-26 23:00:00,3321.555,3323.729,3321.16,3322.064,556,160,0
2025-06-26 23:05:00,3322.069,3323.426,3322.016,3323.314,346,160,0
2025-06-26 23:10:00,3323.308,3323.401,3322.206,3323.155,379,160,0
2025-06-26 23:15:00,3323.168,3323.553,3321.904,3322.529,340,160,0
